timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
36	0.09239812940359116	0.11296109110116959	0.10568714141845703	0.13612580299377441	0.8176741003990173
37	0.09104720503091812	0.11257361620664597	0.10214623808860779	0.1406320184469223	0.7637298703193665
38	0.08257788419723511	0.11232288926839828	0.10032510757446289	0.144029438495636	0.756061851978302
39	0.08030499517917633	0.11219408363103867	0.10029406100511551	0.14906840026378632	0.7985206246376038
40	0.09450525045394897	0.11208242177963257	0.10137595236301422	0.15114423632621765	0.8824171423912048
41	0.0941217839717865	0.11204329878091812	0.10280928015708923	0.1408805251121521	0.9868863224983215
42	0.08483230322599411	0.11199089139699936	0.10368603467941284	0.13206826150417328	1.110813021659851
43	0.08563067018985748	0.1119612380862236	0.10509547591209412	0.12706083059310913	1.2527804374694824
44	0.08265577256679535	0.11198870092630386	0.10599168390035629	0.11813001334667206	1.4068416357040405
45	0.07229805737733841	0.11205969750881195	0.10621976852416992	0.1169171929359436	1.570698857307434
46	0.07511629909276962	0.11212941259145737	0.10682680457830429	0.11633854359388351	1.7390679121017456
47	0.074659563601017	0.11216554045677185	0.10823527723550797	0.11213384568691254	1.907533884048462
48	0.07264262437820435	0.11228498816490173	0.10936843603849411	0.09875351190567017	2.044355630874634
49	0.07717417180538177	0.11236140131950378	0.11076629161834717	0.09065669029951096	2.119445562362671
50	0.07609207928180695	0.11244158446788788	0.1122877299785614	0.07770230621099472	2.1532816886901855
51	0.0662274956703186	0.11238660663366318	0.1116466149687767	0.06704739481210709	2.117173194885254
52	0.0571097731590271	0.11243471503257751	0.11004378646612167	0.05719372630119324	1.9990952014923096
53	0.049235742539167404	0.11261448264122009	0.10952915996313095	0.05400176718831062	1.8547128438949585
54	0.04510984569787979	0.11270930618047714	0.1083572581410408	0.052098147571086884	1.709499478340149
55	0.04369645193219185	0.11288565397262573	0.10903137922286987	0.044167984277009964	1.5670080184936523
56	0.04408292844891548	0.11298608779907227	0.11028985679149628	0.03161875903606415	1.4246292114257812
57	0.04054346680641174	0.11310046911239624	0.1124805435538292	0.030888160690665245	1.2926244735717773
58	0.04849965125322342	0.11307863146066666	0.1128583550453186	0.029021192342042923	1.1664015054702759
59	0.03976410627365112	0.11309733241796494	0.11415206640958786	0.026789924129843712	1.0492427349090576
60	0.0410679467022419	0.11322915554046631	0.11459283530712128	0.027073729783296585	0.9389498233795166
61	0.03996647521853447	0.11341504752635956	0.11596393585205078	0.037571098655462265	0.8393341302871704
62	0.04302624985575676	0.1135406494140625	0.11715149134397507	0.042107485234737396	0.7500866055488586
63	0.04657561331987381	0.11363352835178375	0.11811117827892303	0.03957418352365494	0.6900389194488525
64	0.04683486744761467	0.11376654356718063	0.11728152632713318	0.03517289459705353	0.655966579914093
65	0.03678012639284134	0.11391016840934753	0.11715561151504517	0.027730833739042282	0.6632851362228394
66	0.03401223570108414	0.11405667662620544	0.11737369000911713	0.024942051619291306	0.7057977318763733
67	0.046319350600242615	0.11420194804668427	0.11872619390487671	0.02375797927379608	0.7945623993873596
68	0.05425742641091347	0.11444668471813202	0.12035655975341797	0.027307726442813873	0.9078252911567688
69	0.049200624227523804	0.11469819396734238	0.12149161100387573	0.03352566808462143	1.032467246055603
70	0.04402099922299385	0.11494791507720947	0.11998675763607025	0.04278445616364479	1.1459908485412598
71	0.041093859821558	0.11508795619010925	0.12060898542404175	0.048680271953344345	1.2508480548858643
72	0.040204714983701706	0.11519734561443329	0.12126672267913818	0.04734665900468826	1.353026270866394
73	0.029242543503642082	0.11525280028581619	0.12192918360233307	0.041379231959581375	1.380591630935669
74	0.036463990807533264	0.11523370444774628	0.12026287615299225	0.03446536883711815	1.3602004051208496
75	0.04106631129980087	0.11507370322942734	0.11933023482561111	0.031363412737846375	1.3064608573913574
76	0.03788219392299652	0.11486455053091049	0.11767515540122986	0.030432935804128647	1.226563811302185
77	0.029523994773626328	0.11471013724803925	0.11772897094488144	0.028936371207237244	1.1331771612167358
78	0.03384555131196976	0.11465112119913101	0.11740786582231522	0.031191403046250343	1.0350215435028076
79	0.036451954394578934	0.11483346670866013	0.11708041280508041	0.04036744311451912	0.9636048078536987
80	0.03031657636165619	0.11490166187286377	0.11663337796926498	0.04806948080658913	0.9164196252822876
81	0.03824694827198982	0.11472979933023453	0.1140013188123703	0.04610872641205788	0.8756998777389526
82	0.03263278305530548	0.11467546969652176	0.11385911703109741	0.04490235075354576	0.8960363268852234
83	0.03263159096240997	0.11463674902915955	0.11431340873241425	0.04639589414000511	0.9409445524215698
84	0.028023645281791687	0.11459950357675552	0.11374713480472565	0.050681229680776596	1.0190412998199463
85	0.028376249596476555	0.11448926478624344	0.11194080114364624	0.059913501143455505	1.1036754846572876
86	0.04058114066720009	0.11444346606731415	0.11203914880752563	0.06561828404664993	1.2004514932632446
87	0.04835575446486473	0.1143447756767273	0.10984154790639877	0.08353079110383987	1.2861855030059814
88	0.04911193251609802	0.11428844928741455	0.10576862096786499	0.09187137335538864	1.356195330619812
