timestep	ref_qpos_L_hip_yaw	ref_qpos_L_shoulder_pitch	ref_qpos_R_hip_yaw	ref_qpos_R_shoulder_pitch	ref_qpos_L_hip_roll	ref_qpos_L_shoulder_roll	ref_qpos_R_hip_roll	ref_qpos_R_shoulder_roll	ref_qpos_L_hip_pitch	ref_qpos_L_shoulder_yaw	ref_qpos_R_hip_pitch	ref_qpos_R_shoulder_yaw	ref_qpos_L_knee_pitch	ref_qpos_L_elbow_pitch	ref_qpos_R_knee_pitch	ref_qpos_R_elbow_pitch	ref_qpos_L_ankle_pitch	ref_qpos_L_wrist_yaw	ref_qpos_R_ankle_pitch	ref_qpos_R_wrist_yaw	ref_qpos_L_ankle_roll	ref_qpos_R_ankle_roll	ref_qvel_L_hip_yaw	ref_qvel_L_shoulder_pitch	ref_qvel_R_hip_yaw	ref_qvel_R_shoulder_pitch	ref_qvel_L_hip_roll	ref_qvel_L_shoulder_roll	ref_qvel_R_hip_roll	ref_qvel_R_shoulder_roll	ref_qvel_L_hip_pitch	ref_qvel_L_shoulder_yaw	ref_qvel_R_hip_pitch	ref_qvel_R_shoulder_yaw	ref_qvel_L_knee_pitch	ref_qvel_L_elbow_pitch	ref_qvel_R_knee_pitch	ref_qvel_R_elbow_pitch	ref_qvel_L_ankle_pitch	ref_qvel_L_wrist_yaw	ref_qvel_R_ankle_pitch	ref_qvel_R_wrist_yaw	ref_qvel_L_ankle_roll	ref_qvel_R_ankle_roll	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
13	0.1697365641593933	0.03429022803902626	0.18534696102142334	-0.010103017091751099	0.017056774348020554	0.2709401249885559	0.037109505385160446	0.206735759973526	0.052827320992946625	-0.49650809168815613	0.06506679207086563	-0.506395161151886	-0.06990737468004227	0.48262014985084534	-0.05201248824596405	0.3866696059703827	0.09606041759252548	-0.634978711605072	0.07164211571216583	-0.6205798387527466	0.04851703345775604	0.039777740836143494	0.009053945541381836	0.024079997092485428	-0.005810335278511047	-0.010773004032671452	0.00891401432454586	0.006882846355438232	-0.014073215425014496	0.017375126481056213	0.01943819224834442	0.027661770582199097	0.015458650887012482	0.04251152276992798	0.0017674639821052551	-0.010450184345245361	0.002038571983575821	0.05434304475784302	-0.002199597656726837	0.04010051488876343	-0.0024421140551567078	0.08148401975631714	-0.0032126903533935547	-0.0014619901776313782	-0.00277496874332428	-0.001726299524307251	-0.00020563602447509766
14	0.16992464661598206	0.03480532392859459	0.18520021438598633	-0.010280483402311802	0.017226574942469597	0.27117863297462463	0.03682351112365723	0.20718297362327576	0.05323174595832825	-0.4959051311016083	0.06539290398359299	-0.5054476261138916	-0.06986787915229797	0.48244476318359375	-0.05196765065193176	0.3877679407596588	0.09601497650146484	-0.6335075497627258	0.07162333279848099	-0.618405818939209	0.04846060648560524	0.03982643038034439	0.009578093886375427	0.026592332869768143	-0.008100271224975586	-0.007923506200313568	0.00827806070446968	0.014446675777435303	-0.014413055032491684	0.024852901697158813	0.02061259001493454	0.031391531229019165	0.016728974878787994	0.04980713129043579	0.002078525722026825	-0.00792965292930603	0.00234358012676239	0.055205076932907104	-0.002308189868927002	0.09028911590576172	-0.00018719583749771118	0.12230873107910156	-0.002625584602355957	0.004382804036140442	-0.0028196722269058228	-0.0012226402759552002	-0.0003069639205932617
15	0.17011968791484833	0.035353921353816986	0.18502295017242432	-0.010419957339763641	0.01738789677619934	0.2715179920196533	0.03653298318386078	0.20772987604141235	0.053651824593544006	-0.49525243043899536	0.06573595106601715	-0.5044028759002686	-0.0698242336511612	0.4823029637336731	-0.051918745040893555	0.388877809047699	0.0959680899977684	-0.6313671469688416	0.07163462787866592	-0.6156874895095825	0.048412010073661804	0.03995305299758911	0.009752437472343445	0.027429871261119843	-0.008863583207130432	-0.006973673589527607	0.008066045120358467	0.01696869730949402	-0.014526303857564926	0.02734549343585968	0.021003931760787964	0.032635778188705444	0.01715235412120819	0.05223900079727173	0.0021824613213539124	-0.007089972496032715	0.0024452805519104004	0.055492669343948364	-0.0023445114493370056	0.10701864957809448	0.0005645677447319031	0.13591796159744263	-0.002429913729429245	0.0063312239944934845	-0.0028347596526145935	-0.0010542571544647217	-0.0003427267074584961
16	0.1703147441148758	0.03590251877903938	0.1848456710577011	-0.010559430345892906	0.017549216747283936	0.2718573808670044	0.03624245896935463	0.20827679336071014	0.054071903228759766	-0.49459969997406006	0.06607899814844131	-0.5033580660820007	-0.06978058069944382	0.48216116428375244	-0.05186983942985535	0.38998764753341675	0.09592119604349136	-0.629226803779602	0.07164591550827026	-0.6129691004753113	0.04836340993642807	0.04007967934012413	0.011032074689865112	0.03012940287590027	-0.008740276098251343	-0.006122025661170483	0.009371666237711906	0.021597743034362793	-0.015967339277267456	0.027095526456832886	0.0216582790017128	0.041938573122024536	0.01729130744934082	0.05799233913421631	0.002732500433921814	-0.007876008749008179	0.0029863789677619934	0.06159469485282898	-0.002794712781906128	0.16396045684814453	-0.0004369765520095825	0.17133057117462158	-0.0034213997423648834	0.0051186420023441315	-0.0030510127544403076	-0.001284480094909668	-0.00038444995880126953
17	0.17056097090244293	0.036559097468853	0.18467333912849426	-0.01066483836621046	0.017762763425707817	0.27238190174102783	0.03589428961277008	0.20881369709968567	0.05451815575361252	-0.4935748875141144	0.06642760336399078	-0.5020831823348999	-0.06971493363380432	0.48198792338371277	-0.051799289882183075	0.39134159684181213	0.09585630148649216	-0.6248087286949158	0.07161714881658554	-0.6088342666625977	0.04827515408396721	0.04015779867768288	0.01486949622631073	0.03822799772024155	-0.008369609713554382	-0.0035671284422278404	0.013288622722029686	0.03548189997673035	-0.020290818065404892	0.02634488046169281	0.02362094819545746	0.06984323263168335	0.01770816743373871	0.07524639368057251	0.004381686449050903	-0.01023411750793457	0.004609487950801849	0.0799030065536499	-0.004145316779613495	0.33478736877441406	-0.0034417957067489624	0.2775654196739197	-0.006395857781171799	0.0014808028936386108	-0.0037003308534622192	-0.0019729137420654297	-0.0005096197128295898
18	0.17090952396392822	0.037431638687849045	0.18451088666915894	-0.01070211548358202	0.018080761656165123	0.2732766568660736	0.035430826246738434	0.20933058857917786	0.055016741156578064	-0.4918059706687927	0.06678732484579086	-0.5003482103347778	-0.06960531324148178	0.48175179958343506	-0.05168545991182327	0.39318376779556274	0.09575538337230682	-0.6158353090286255	0.0715082436800003	-0.6018664836883545	0.0481075756251812	0.040138911455869675	0.017427653074264526	0.0436270609498024	-0.008122250437736511	-0.0018638558685779572	0.015899958088994026	0.04473775625228882	-0.023173075169324875	0.025844573974609375	0.024929456412792206	0.08844658732414246	0.017985887825489044	0.0867500901222229	0.005481205880641937	-0.01180693507194519	0.005691591650247574	0.09210854768753052	-0.0050457194447517395	0.44867247343063354	-0.005445443093776703	0.3483891487121582	-0.008378829807043076	-0.0009443610906600952	-0.004133768379688263	-0.0024318695068359375	-0.0005900859832763672
19	0.1712580770254135	0.03830417990684509	0.1843484491109848	-0.010739392600953579	0.018398761749267578	0.2741714119911194	0.034967366605997086	0.20984748005867004	0.05551533401012421	-0.4900370240211487	0.06714703887701035	-0.498613178730011	-0.06949568539857864	0.48151564598083496	-0.05157162621617317	0.39502593874931335	0.09565447270870209	-0.6068618297576904	0.07139933109283447	-0.5948987007141113	0.047940000891685486	0.04012002423405647	0.017428025603294373	0.04362715408205986	-0.008122250437736511	-0.0018638325855135918	0.015899958088994026	0.04473850131034851	-0.023172982037067413	0.025844573974609375	0.024929549545049667	0.08844658732414246	0.01798570156097412	0.08675083518028259	0.005481205880641937	-0.011806190013885498	0.005691684782505035	0.09210780262947083	-0.005045905709266663	0.44867247343063354	-0.005445443093776703	0.3483891487121582	-0.008378829807043076	-0.0009443610906600952	-0.004133768379688263	-0.0024318695068359375	-0.0005900859832763672
20	0.17160664498806	0.03917672485113144	0.18418599665164948	-0.010776668787002563	0.018716759979724884	0.27506619691848755	0.03450390696525574	0.21036437153816223	0.05601392313838005	-0.488268107175827	0.06750675290822983	-0.49687817692756653	-0.0693860650062561	0.48127955198287964	-0.05145779252052307	0.3968680799007416	0.09555354714393616	-0.5978884100914001	0.07129042595624924	-0.5879309177398682	0.047772422432899475	0.04010113701224327	0.018611550331115723	0.026928726583719254	-0.00806376338005066	-0.0030897092074155807	0.014317501336336136	0.04464462399482727	-0.020525045692920685	0.0174839049577713	0.02045249566435814	0.09654015302658081	0.012690946459770203	0.07949098944664001	0.007356517016887665	-0.019837915897369385	0.00942787155508995	0.06461814045906067	-0.004217401146888733	0.5790233612060547	-0.006058439612388611	0.35139620304107666	-0.004695635288953781	-0.001061800867319107	-0.0035213306546211243	-0.0023253262042999268	-0.0005304813385009766
21	0.17200253903865814	0.03938132897019386	0.18402589857578278	-0.010862980969250202	0.018971461802721024	0.2759571969509125	0.03414636477828026	0.2105468362569809	0.05633343383669853	-0.48617541790008545	0.06765467673540115	-0.4954335391521454	-0.06920142471790314	0.4807221293449402	-0.051194511353969574	0.3976106643676758	0.09548577666282654	-0.5837008953094482	0.07115699350833893	-0.5808428525924683	0.047752175480127335	0.04007755219936371	0.019795075058937073	0.010230205953121185	-0.008005276322364807	-0.00431558582931757	0.012735184282064438	0.04455000162124634	-0.017877109348773956	0.009122863411903381	0.015975628048181534	0.10463520884513855	0.007396191358566284	0.07223263382911682	0.009232014417648315	-0.027871131896972656	0.013164151459932327	0.037129223346710205	-0.003388524055480957	0.7093772292137146	-0.006671436131000519	0.3544047474861145	-0.0010123476386070251	-0.0011793337762355804	-0.002909265458583832	-0.0022195279598236084	-0.0004678964614868164
22	0.17239844799041748	0.03958593308925629	0.18386578559875488	-0.010949292220175266	0.01922616735100746	0.2768481969833374	0.03378882259130478	0.21072928607463837	0.05665294826030731	-0.4840826988220215	0.06780260056257248	-0.49398887157440186	-0.06901678442955017	0.48016470670700073	-0.05093122646212578	0.39835324883461	0.09541800618171692	-0.5695133209228516	0.07102356851100922	-0.5737547278404236	0.047731928527355194	0.04005396366119385	0.019795075058937073	0.010230112820863724	-0.008005648851394653	-0.004315539263188839	0.012735184282064438	0.044549256563186646	-0.017877016216516495	0.009123235940933228	0.015975628048181534	0.10463520884513855	0.007396191358566284	0.07223188877105713	0.009231828153133392	-0.027871131896972656	0.013164151459932327	0.037129223346710205	-0.003388524055480957	0.7093757390975952	-0.006671436131000519	0.3544047474861145	-0.0010122545063495636	-0.001179240643978119	-0.002909265458583832	-0.0022202730178833008	-0.0004649162292480469
23	0.17279434204101562	0.03979053348302841	0.183705672621727	-0.011035602539777756	0.0194808691740036	0.27773916721343994	0.0334312841296196	0.21091176569461823	0.05697245895862579	-0.4819900095462799	0.0679505243897438	-0.4925442636013031	-0.0688321515917778	0.4796072840690613	-0.05066794529557228	0.3990958333015442	0.0953502357006073	-0.5553258657455444	0.07089013606309891	-0.5666666626930237	0.04771168529987335	0.040030382573604584	0.018443167209625244	0.0021602027118206024	-0.010421127080917358	-0.003501749597489834	0.01277741976082325	0.03203004598617554	-0.017523113638162613	0.013946369290351868	0.013794656842947006	0.12324750423431396	0.005073286592960358	0.07885545492172241	0.01074373722076416	-0.05198270082473755	0.014726817607879639	0.0326402485370636	-0.0048685818910598755	0.9154260158538818	-0.007244572043418884	0.3483489155769348	-0.0014505349099636078	0.00043921172618865967	-0.0027585774660110474	-0.0016614794731140137	-0.00044405460357666016
24	0.1731361746788025	0.03967234119772911	0.1834489405155182	-0.01108936220407486	0.01973726414144039	0.2781293988227844	0.033087898045778275	0.21128714084625244	0.05720473453402519	-0.4791527986526489	0.0680055320262909	-0.49083465337753296	-0.0685870349407196	0.47808539867401123	-0.05034215375781059	0.39965885877609253	0.09522326290607452	-0.5328962802886963	0.07073378562927246	-0.5598207712173462	0.04767390713095665	0.040071532130241394	0.01641586422920227	-0.00994466245174408	-0.014045462012290955	-0.002281065098941326	0.012840982526540756	0.013252347707748413	-0.01699235290288925	0.021180883049964905	0.010523200035095215	0.151168555021286	0.0015890225768089294	0.0887937843799591	0.013011880218982697	-0.08815079927444458	0.01707104966044426	0.025906413793563843	-0.007088854908943176	1.2245088815689087	-0.008103996515274048	0.33926814794540405	-0.002107955515384674	0.002866797149181366	-0.0025330111384391785	-0.000823289155960083	-0.0004112720489501953
25	0.17345097661018372	0.03939274698495865	0.18314385414123535	-0.011126845143735409	0.01999450847506523	0.2782692611217499	0.03275159001350403	0.21175900101661682	0.0573933869600296	-0.47594326734542847	0.06801408529281616	-0.48899251222610474	-0.0683116763830185	0.4760812520980835	-0.04998510330915451	0.40013208985328674	0.09506668150424957	-0.5063455104827881	0.07056597620248795	-0.5530959367752075	0.047627367079257965	0.04014505445957184	0.01574009656906128	-0.013979710638523102	-0.015254318714141846	-0.0018741469830274582	0.012862170115113258	0.006992369890213013	-0.01681540161371231	0.023592635989189148	0.00943262130022049	0.16047507524490356	0.00042784959077835083	0.09210556745529175	0.013767927885055542	-0.10020807385444641	0.017852429300546646	0.023661553859710693	-0.007828697562217712	1.327534794807434	-0.008390471339225769	0.3362417221069336	-0.0023270025849342346	0.0036760233342647552	-0.0024575740098953247	-0.0005446374416351318	-0.00039637088775634766
26	0.17376577854156494	0.03911315277218819	0.18283876776695251	-0.011164328083395958	0.020251750946044922	0.27840909361839294	0.03241528198122978	0.21223084628582	0.05758203938603401	-0.4727337956428528	0.06802264600992203	-0.4871504306793213	-0.06803631782531738	0.4740770757198334	-0.04962805658578873	0.40060532093048096	0.09491011500358582	-0.4797948896884918	0.07039816677570343	-0.5463711023330688	0.04758082702755928	0.040218573063611984	0.015851855278015137	-0.016540754586458206	-0.013703107833862305	0.0013518845662474632	0.013464502990245819	-0.012166053056716919	-0.018073804676532745	0.02620592713356018	0.011814478784799576	0.20406246185302734	0.003166310489177704	0.10698512196540833	0.014126300811767578	-0.12581199407577515	0.017599761486053467	0.03274455666542053	-0.0074259936809539795	1.4785706996917725	-0.008623860776424408	0.373801589012146	-0.0030510127544403076	0.0024378299713134766	-0.0026656314730644226	-0.0008851289749145508	-0.0005006790161132812
27	0.17408505082130432	0.03873111680150032	0.18259572982788086	-0.01107276976108551	0.020533088594675064	0.2777826189994812	0.03202863782644272	0.21280723810195923	0.057865966111421585	-0.4677807688713074	0.06814073771238327	-0.4847131073474884	-0.06774662435054779	0.4710487723350525	-0.04928111284971237	0.40144187211990356	0.09476964175701141	-0.4472026824951172	0.07022102177143097	-0.5381438732147217	0.04750532656908035	0.04024256765842438	0.016187503933906555	-0.024224165827035904	-0.009050965309143066	0.011029979214072227	0.015271594747900963	-0.0696428120136261	-0.02184910699725151	0.03404654562473297	0.018959958106279373	0.33482611179351807	0.011382251977920532	0.15162676572799683	0.01520104706287384	-0.20262524485588074	0.01684185117483139	0.05999356508255005	-0.006218254566192627	1.9316904544830322	-0.009324774146080017	0.486484169960022	-0.005222950130701065	-0.0012765638530254364	-0.003290921449661255	-0.0019058585166931152	-0.0008106231689453125
28	0.1744132786989212	0.03814418613910675	0.1824767291545868	-0.010723128914833069	0.02086261473596096	0.2756233811378479	0.03154131770133972	0.21359270811080933	0.05834043771028519	-0.45934075117111206	0.06847793608903885	-0.4810853600502014	-0.06742827594280243	0.46597206592559814	-0.04895438253879547	0.40300506353378296	0.09466138482093811	-0.4025272727012634	0.07002517580986023	-0.526911735534668	0.04737190902233124	0.04016751050949097	0.016411393880844116	-0.029346439987421036	-0.005949661135673523	0.01748204231262207	0.016476307064294815	-0.10796114802360535	-0.02436600625514984	0.03927387297153473	0.023723673075437546	0.4220008850097656	0.016859732568264008	0.18138810992240906	0.015917792916297913	-0.2538338303565979	0.016336515545845032	0.07815957069396973	-0.005412846803665161	2.233772039413452	-0.009792111814022064	0.5616068840026855	-0.0066708773374557495	-0.0037530437111854553	-0.003707781434059143	-0.0025875866413116455	-0.0010132789611816406
29	0.17474150657653809	0.03755725920200348	0.18235774338245392	-0.010373488068580627	0.021192140877246857	0.273464173078537	0.031053997576236725	0.21437819302082062	0.05881491303443909	-0.45090073347091675	0.06881512701511383	-0.47745758295059204	-0.06710991263389587	0.4608954191207886	-0.04862765222787857	0.40456825494766235	0.09455312788486481	-0.3578518033027649	0.06982933729887009	-0.5156795978546143	0.04723849147558212	0.04009244590997696	0.01641102135181427	-0.029346346855163574	-0.005949288606643677	0.01748206466436386	0.016476307064294815	-0.10796114802360535	-0.02436600625514984	0.039274245500564575	0.023723673075437546	0.4220016300678253	0.016859546303749084	0.18138736486434937	0.015917792916297913	-0.2538338303565979	0.01633642241358757	0.07815882563591003	-0.005412660539150238	2.2337734699249268	-0.009791925549507141	0.5616068840026855	-0.0066708773374557495	-0.0037530437111854553	-0.00370759516954422	-0.0025875866413116455	-0.0010162591934204102
30	0.17506971955299377	0.03697033226490021	0.18223875761032104	-0.010023846291005611	0.021521667018532753	0.2713049352169037	0.030566677451133728	0.2151636779308319	0.05928938463330269	-0.44246068596839905	0.06915231794118881	-0.47382986545562744	-0.06679156422615051	0.45581871271133423	-0.04830092564225197	0.40613141655921936	0.0944448783993721	-0.31317633390426636	0.06963349878787994	-0.5044474601745605	0.04710507392883301	0.04001738876104355	0.012667849659919739	-0.008589029312133789	-0.010913237929344177	0.0062273116782307625	0.0138917937874794	-0.07292330265045166	-0.019914936274290085	0.025836005806922913	0.01887362450361252	0.4399493336677551	0.012961402535438538	0.16553029417991638	0.012987479567527771	-0.26492998003959656	0.011818017810583115	0.04673302173614502	-0.007003359496593475	2.0656795501708984	-0.007995404303073883	0.6768345832824707	-0.007173418998718262	-0.0020265579223632812	-0.0030778348445892334	-0.0011913478374481201	-0.0005662441253662109
31	0.17524822056293488	0.03721369802951813	0.18192121386528015	-0.010124395601451397	0.021747812628746033	0.2705472409725189	0.03025740012526512	0.21541163325309753	0.05956985801458359	-0.43330276012420654	0.06933358311653137	-0.4708363711833954	-0.06659041345119476	0.4502982199192047	-0.048154931515455246	0.40643757581710815	0.09427299350500107	-0.27522462606430054	0.06950952112674713	-0.48860621452331543	0.04695155471563339	0.04001138359308243	0.008924305438995361	0.012168381363153458	-0.015877559781074524	-0.005027442239224911	0.011307327076792717	-0.03788396716117859	-0.015463866293430328	0.01239776611328125	0.014023762196302414	0.45789554715156555	0.00906325876712799	0.1496739685535431	0.010057352483272552	-0.27602463960647583	0.007299613207578659	0.01530870795249939	-0.008594058454036713	1.8975834846496582	-0.006198696792125702	0.7920593023300171	-0.007675867527723312	-0.0003002583980560303	-0.002448074519634247	0.0002041459083557129	-0.00011324882507324219
32	0.1754266917705536	0.037457067519426346	0.18160365521907806	-0.010224943980574608	0.02197396010160446	0.26978957653045654	0.029948122799396515	0.21565958857536316	0.059850335121154785	-0.4241448640823364	0.06951484829187393	-0.4678429067134857	-0.06638927012681961	0.4447777271270752	-0.04800894111394882	0.40674376487731934	0.09410111606121063	-0.23727299273014069	0.06938555091619492	-0.47276508808135986	0.046798039227724075	0.04000537842512131	0.008924677968025208	0.01216847449541092	-0.01587793231010437	-0.005027442239224911	0.011307280510663986	-0.03788396716117859	-0.015463866293430328	0.01239776611328125	0.014023669064044952	0.45789629220962524	0.00906325876712799	0.1496739685535431	0.010057352483272552	-0.2760253846645355	0.007299613207578659	0.015307962894439697	-0.008594058454036713	1.8975839614868164	-0.006198510527610779	0.7920593023300171	-0.007675774395465851	-0.0003002583980560303	-0.0024478882551193237	0.0002041459083557129	-0.00011622905731201172
33	0.17560520768165588	0.037700437009334564	0.18128609657287598	-0.010325493291020393	0.022200103849172592	0.2690318822860718	0.02963884547352791	0.21590754389762878	0.060130804777145386	-0.41498690843582153	0.06969611346721649	-0.46484941244125366	-0.06618811935186386	0.4392572045326233	-0.0478629469871521	0.40704989433288574	0.0939292311668396	-0.19932126998901367	0.0692615807056427	-0.45692384243011475	0.04664452373981476	0.03999937325716019	0.008740276098251343	0.023578107357025146	-0.020904093980789185	-0.017356034368276596	0.012983381748199463	-0.025357306003570557	-0.01644589938223362	0.00840798020362854	0.011095218360424042	0.425923615694046	0.003269501030445099	0.17384663224220276	0.012634508311748505	-0.275922566652298	0.010597798973321915	0.010418891906738281	-0.009932741522789001	1.6065772771835327	-0.006214901804924011	0.7745318412780762	-0.0053307972848415375	0.0020490027964115143	-0.0029226765036582947	0.0006794929504394531	-6.258487701416016e-05
34	0.17577630281448364	0.03840019181370735	0.1807674914598465	-0.010919185355305672	0.02249329537153244	0.2687752842903137	0.02929028682410717	0.2159959077835083	0.06029414385557175	-0.4071079194545746	0.06964562833309174	-0.4608890414237976	-0.06588388979434967	0.4337408244609833	-0.047585029155015945	0.40716052055358887	0.09370380640029907	-0.17300990223884583	0.06913695484399796	-0.4417838156223297	0.046584807336330414	0.04008733853697777	0.00846274197101593	0.04069255664944649	-0.028443336486816406	-0.03584893420338631	0.01549767330288887	-0.006566941738128662	-0.017919018864631653	0.002423301339149475	0.006702635437250137	0.37796348333358765	-0.0054212287068367004	0.21010637283325195	0.016499869525432587	-0.27576684951782227	0.015545077621936798	0.0030852854251861572	-0.01194048672914505	1.1700623035430908	-0.006239302456378937	0.7482364773750305	-0.0018130987882614136	0.005572941154241562	-0.0036343932151794434	0.001391768455505371	1.7881393432617188e-05
35	0.17594371736049652	0.039328139275312424	0.18014836311340332	-0.011759450659155846	0.022820010781288147	0.26876920461654663	0.028922084718942642	0.21600447595119476	0.06039891019463539	-0.399868369102478	0.06947926431894302	-0.4564451575279236	-0.06552812457084656	0.4282265305519104	-0.04724114388227463	0.4071733057498932	0.0934516116976738	-0.15251877903938293	0.06901200860738754	-0.4269943833351135	0.0465719997882843	0.04022229090332985	0.008370727300643921	0.0463973730802536	-0.03095678985118866	-0.04201319441199303	0.016335677355527878	-0.0003032386302947998	-0.018410058692097664	0.0004284083843231201	0.0052383169531822205	0.3619767725467682	-0.008318200707435608	0.22219344973564148	0.01778826117515564	-0.2757154405117035	0.017194170504808426	0.0006400048732757568	-0.012609735131263733	1.02455472946167	-0.00624731183052063	0.7394716143608093	-0.0006404705345630646	0.0067477114498615265	-0.003871507942676544	0.0016294419765472412	4.172325134277344e-05
36	0.1761111319065094	0.040256086736917496	0.17952921986579895	-0.012599713169038296	0.023146722465753555	0.26876315474510193	0.028553884476423264	0.21601304411888123	0.060503676533699036	-0.39262884855270386	0.06931290030479431	-0.45200130343437195	-0.06517235934734344	0.42271220684051514	-0.04689726233482361	0.4071861207485199	0.09319941699504852	-0.13202771544456482	0.06888706237077713	-0.41220495104789734	0.04655918851494789	0.04035724699497223	0.007817521691322327	0.06012860685586929	-0.028224661946296692	-0.04520300030708313	0.016369065269827843	0.024975091218948364	-0.018689921125769615	0.0017363578081130981	0.006587710231542587	0.3343507647514343	-0.006721913814544678	0.23725181818008423	0.01752600073814392	-0.2871997654438019	0.017608702182769775	-0.0031888484954833984	-0.012670457363128662	0.9064605236053467	-0.007220357656478882	0.7959753274917603	-0.00193081796169281	0.00527556985616684	-0.003970786929130554	0.0013053417205810547	5.364418029785156e-05
37	0.17625641822814941	0.041733283549547195	0.17901937663555145	-0.013567570596933365	0.02347477339208126	0.26976820826530457	0.028174487873911858	0.2160739302635193	0.060662418603897095	-0.38649433851242065	0.06921038776636124	-0.4469550848007202	-0.0648270845413208	0.4167385399341583	-0.04653679579496384	0.40704575181007385	0.09294479340314865	-0.1162603572010994	0.06872319430112839	-0.3951553702354431	0.04649476706981659	0.04043331369757652	0.00615827739238739	0.10132259130477905	-0.020029395818710327	-0.054772548377513885	0.01646941527724266	0.10081008076667786	-0.019529741257429123	0.005660578608512878	0.010635890066623688	0.2514742314815521	-0.0019334256649017334	0.28242841362953186	0.01673884689807892	-0.32165274024009705	0.0188521109521389	-0.014676898717880249	-0.01285262405872345	0.5521764755249023	-0.010140053927898407	0.9654872417449951	-0.005801673978567123	0.0008590519428253174	-0.004268623888492584	0.00033080577850341797	8.64267349243164e-05
38	0.1763574630022049	0.044308990240097046	0.17872804403305054	-0.014790615066885948	0.02380549907684326	0.27279555797576904	0.0277726948261261	0.21623946726322174	0.06092911213636398	-0.3825698792934418	0.06923556327819824	-0.4407041668891907	-0.06450280547142029	0.40984609723091125	-0.04614317789673805	0.4065990447998047	0.09268531203269958	-0.10994065552949905	0.0684814602136612	-0.37358546257019043	0.046327121555805206	0.04039160907268524	0.005051866173744202	0.12878534197807312	-0.014565885066986084	-0.061152271926403046	0.01653623767197132	0.15136674046516418	-0.020089605823159218	0.00827684998512268	0.013334676623344421	0.1962229609489441	0.0012589618563652039	0.31254589557647705	0.016213953495025635	-0.3446221351623535	0.019680894911289215	-0.02233460545539856	-0.012974068522453308	0.3159852623939514	-0.012086331844329834	1.0784969329833984	-0.008382368832826614	-0.0020852312445640564	-0.004467368125915527	-0.0003173947334289551	0.00010728836059570312
39	0.17645849287509918	0.046884696930646896	0.178436741232872	-0.01601366139948368	0.024136222898960114	0.27582287788391113	0.02737090364098549	0.2164050042629242	0.06119580566883087	-0.3786454200744629	0.06926074624061584	-0.43445324897766113	-0.06417852640151978	0.4029536545276642	-0.04574955999851227	0.4061523675918579	0.09242583066225052	-0.10362094640731812	0.0682397410273552	-0.35201549530029297	0.046159472316503525	0.04034990444779396	0.005051866173744202	0.1287851482629776	-0.014565512537956238	-0.061152175068855286	0.01653614453971386	0.15136674046516418	-0.020089512690901756	0.008277222514152527	0.013334676623344421	0.1962229609489441	0.0012589618563652039	0.31254515051841736	0.016213953495025635	-0.3446213901042938	0.019680988043546677	-0.022333860397338867	-0.012974254786968231	0.31598472595214844	-0.012086145579814911	1.0784953832626343	-0.008382461965084076	-0.002085138112306595	-0.004467368125915527	-0.0003173947334289551	0.00010728836059570312
40	0.17655953764915466	0.04946039617061615	0.1781454235315323	-0.017236702144145966	0.024466944858431816	0.2788502275943756	0.02696911431849003	0.21657055616378784	0.06146249920129776	-0.374720960855484	0.06928592175245285	-0.428202360868454	-0.06385424733161926	0.3960612416267395	-0.045355938374996185	0.40570569038391113	0.09216634184122086	-0.09730126708745956	0.0679980143904686	-0.33044564723968506	0.04599182307720184	0.04030820354819298	0.00205114483833313	0.11844895780086517	-0.006692856550216675	-0.060308583080768585	0.016170227900147438	0.14897435903549194	-0.0189061276614666	-0.0019341707229614258	0.010953657329082489	0.0814482569694519	0.001175515353679657	0.2372652292251587	0.010773539543151855	-0.31087324023246765	0.01163724809885025	-0.012449175119400024	-0.008260644972324371	0.04585348069667816	-0.00650305300951004	0.9085699915885925	-0.008304882794618607	-0.0003744848072528839	-0.00417027622461319	-0.00058785080909729	5.9604644775390625e-06
41	0.1765405386686325	0.0516226552426815	0.17816902697086334	-0.01842600479722023	0.02478303201496601	0.2817818522453308	0.026614658534526825	0.21632763743400574	0.06163395196199417	-0.3753874897956848	0.06930776685476303	-0.4249626398086548	-0.0637475848197937	0.3905187249183655	-0.04528407007455826	0.4056544005870819	0.09209540486335754	-0.10178680717945099	0.06797961890697479	-0.31567269563674927	0.04582727700471878	0.040334925055503845	-0.0009495764970779419	0.10811276733875275	0.0011805444955825806	-0.059465132653713226	0.015804404392838478	0.14658048748970032	-0.017722835764288902	-0.012145936489105225	0.008572731167078018	-0.033327192068099976	0.0010922551155090332	0.1619867980480194	0.005333311855792999	-0.27712658047676086	0.0035934150218963623	-0.0025644898414611816	-0.0035466626286506653	-0.22427794337272644	-0.0009199604392051697	0.7386468648910522	-0.00822748988866806	0.001336168497800827	-0.003872998058795929	-0.000858306884765625	-9.834766387939453e-05
