time	left_hip_pitch_joint_actual	left_hip_roll_joint_actual	left_hip_yaw_joint_actual	left_knee_joint_actual	left_ankle_pitch_joint_actual	left_ankle_roll_joint_actual	right_hip_pitch_joint_actual	right_hip_roll_joint_actual	right_hip_yaw_joint_actual	right_knee_joint_actual	right_ankle_pitch_joint_actual	right_ankle_roll_joint_actual	waist_roll_joint_actual	waist_yaw_joint_actual	left_shoulder_pitch_joint_actual	left_shoulder_roll_joint_actual	left_shoulder_yaw_joint_actual	left_elbow_joint_actual	left_wrist_roll_joint_actual	left_wrist_pitch_joint_actual	left_wrist_yaw_joint_actual	right_shoulder_pitch_joint_actual	right_shoulder_roll_joint_actual	right_shoulder_yaw_joint_actual	right_elbow_joint_actual	right_wrist_roll_joint_actual	right_wrist_pitch_joint_actual	right_wrist_yaw_joint_actual	left_hip_pitch_joint_ref	left_hip_roll_joint_ref	left_hip_yaw_joint_ref	left_knee_joint_ref	left_ankle_pitch_joint_ref	left_ankle_roll_joint_ref	right_hip_pitch_joint_ref	right_hip_roll_joint_ref	right_hip_yaw_joint_ref	right_knee_joint_ref	right_ankle_pitch_joint_ref	right_ankle_roll_joint_ref	waist_roll_joint_ref	waist_yaw_joint_ref	left_shoulder_pitch_joint_ref	left_shoulder_roll_joint_ref	left_shoulder_yaw_joint_ref	left_elbow_joint_ref	left_wrist_roll_joint_ref	left_wrist_pitch_joint_ref	left_wrist_yaw_joint_ref	right_shoulder_pitch_joint_ref	right_shoulder_roll_joint_ref	right_shoulder_yaw_joint_ref	right_elbow_joint_ref	right_wrist_roll_joint_ref	right_wrist_pitch_joint_ref	right_wrist_yaw_joint_ref	left_hip_pitch_joint_error	left_hip_roll_joint_error	left_hip_yaw_joint_error	left_knee_joint_error	left_ankle_pitch_joint_error	left_ankle_roll_joint_error	right_hip_pitch_joint_error	right_hip_roll_joint_error	right_hip_yaw_joint_error	right_knee_joint_error	right_ankle_pitch_joint_error	right_ankle_roll_joint_error	waist_roll_joint_error	waist_yaw_joint_error	left_shoulder_pitch_joint_error	left_shoulder_roll_joint_error	left_shoulder_yaw_joint_error	left_elbow_joint_error	left_wrist_roll_joint_error	left_wrist_pitch_joint_error	left_wrist_yaw_joint_error	right_shoulder_pitch_joint_error	right_shoulder_roll_joint_error	right_shoulder_yaw_joint_error	right_elbow_joint_error	right_wrist_roll_joint_error	right_wrist_pitch_joint_error	right_wrist_yaw_joint_error
4.940000	-0.539720	0.148574	-0.010803	0.286770	-0.143193	-0.223397	-0.036694	-0.028667	0.168684	0.311911	-0.355467	-0.065830	-0.016066	0.057184	0.250421	0.180958	-0.587445	1.334622	-0.104554	0.210049	-0.181116	-0.406446	-0.360116	0.798632	1.090578	0.228392	0.498428	0.233982	-0.502502	0.130560	-0.015837	0.321642	-0.213929	-0.211104	-0.061203	-0.079600	0.190600	0.240466	-0.252096	-0.155736	-0.038170	0.046884	0.290890	0.238412	-0.516170	1.301006	-0.107388	0.251324	-0.168461	-0.584613	-0.441013	0.894878	1.115579	0.313299	0.488235	0.180401	-0.037218	0.018014	0.005034	-0.034871	0.070736	-0.012293	0.024509	0.050932	-0.021916	0.071445	-0.103372	0.089905	0.022104	0.010300	-0.040469	-0.057454	-0.071274	0.033615	0.002834	-0.041274	-0.012655	0.178167	0.080896	-0.096246	-0.025001	-0.084907	0.010194	0.053582
4.960000	-0.549089	0.136524	-0.024910	0.256189	-0.170853	-0.220281	-0.021819	-0.036971	0.183029	0.327694	-0.389425	-0.051882	-0.014395	0.069445	0.279186	0.177688	-0.572691	1.326116	-0.102723	0.220732	-0.176600	-0.434604	-0.364083	0.824007	1.104499	0.256888	0.496741	0.213723	-0.474105	0.129319	-0.027484	0.301759	-0.195561	-0.214530	-0.058904	-0.089177	0.187878	0.256085	-0.144832	-0.139241	-0.036312	0.052160	0.340389	0.237902	-0.494722	1.287627	-0.082837	0.254876	-0.161991	-0.578937	-0.461435	0.912380	1.147745	0.349511	0.476779	0.173198	-0.074984	0.007205	0.002574	-0.045570	0.024708	-0.005751	0.037085	0.052206	-0.004848	0.071609	-0.244593	0.087359	0.021917	0.017285	-0.061203	-0.060214	-0.077969	0.038488	-0.019887	-0.034144	-0.014609	0.144333	0.097352	-0.088373	-0.043246	-0.092623	0.019962	0.040526
4.980000	-0.547116	0.124171	-0.035459	0.229876	-0.192346	-0.218936	0.004361	-0.047091	0.194828	0.338290	-0.424395	-0.037568	-0.014173	0.078974	0.310834	0.175714	-0.556912	1.315960	-0.095585	0.230433	-0.171966	-0.457234	-0.367287	0.846817	1.123376	0.287561	0.493155	0.196550	-0.436465	0.133003	-0.039866	0.290841	-0.216404	-0.226007	-0.050231	-0.096271	0.180786	0.283722	0.013499	-0.126079	-0.036293	0.057545	0.383580	0.246351	-0.475219	1.285365	-0.062925	0.251725	-0.157455	-0.557999	-0.471063	0.919893	1.174157	0.383874	0.466173	0.163243	-0.110651	-0.008833	0.004406	-0.060966	0.024058	0.007070	0.054592	0.049180	0.014042	0.054568	-0.437893	0.088511	0.022119	0.021429	-0.072747	-0.070636	-0.081692	0.030596	-0.032659	-0.021292	-0.014511	0.100766	0.103776	-0.073076	-0.050781	-0.096313	0.026982	0.033307
5.000000	-0.535124	0.113694	-0.042295	0.210652	-0.218091	-0.221921	0.034419	-0.057237	0.198507	0.354337	-0.463089	-0.026417	-0.015877	0.087692	0.343464	0.175518	-0.539214	1.308264	-0.084333	0.238258	-0.167624	-0.473763	-0.370076	0.865740	1.143906	0.319121	0.487743	0.181941	-0.403192	0.135598	-0.045644	0.285602	-0.294054	-0.246074	-0.035113	-0.101928	0.166718	0.335252	0.195712	-0.113302	-0.039360	0.060702	0.407319	0.255268	-0.441995	1.296746	-0.039128	0.245560	-0.160555	-0.521770	-0.466409	0.926333	1.198133	0.415754	0.456734	0.151057	-0.131932	-0.021904	0.003349	-0.074950	0.075963	0.024153	0.069531	0.044691	0.031789	0.019085	-0.658801	0.086886	0.023483	0.026990	-0.063854	-0.079750	-0.097219	0.011518	-0.045206	-0.007302	-0.007069	0.048007	0.096333	-0.060593	-0.054227	-0.096632	0.031009	0.030884
5.020000	-0.543995	0.089875	-0.051722	0.249835	-0.138024	-0.239457	0.049631	-0.082313	0.180007	0.389599	-0.498038	-0.025329	-0.044443	0.095494	0.364512	0.184777	-0.517139	1.307398	-0.068868	0.243704	-0.164439	-0.482185	-0.362213	0.880333	1.166633	0.350339	0.480503	0.168908	-0.377676	0.127672	-0.041710	0.281501	-0.319048	-0.261261	-0.015859	-0.109899	0.156170	0.404534	0.435907	-0.097166	-0.045112	0.065044	0.414902	0.268897	-0.394401	1.310349	-0.009040	0.240519	-0.167306	-0.476534	-0.452950	0.935580	1.224750	0.443178	0.443724	0.134415	-0.166319	-0.037797	-0.010012	-0.031666	0.181024	0.021803	0.065491	0.027586	0.023837	-0.014935	-0.933944	0.071836	0.000670	0.030450	-0.050390	-0.084120	-0.122737	-0.002951	-0.059827	0.003185	0.002868	-0.005651	0.090737	-0.055247	-0.058118	-0.092839	0.036778	0.034494
5.040000	-0.539951	0.071656	-0.039479	0.284003	-0.038490	-0.255800	0.049418	-0.107763	0.159557	0.448899	-0.512226	-0.030843	-0.078187	0.110015	0.376835	0.194164	-0.489027	1.312592	-0.050608	0.246434	-0.163019	-0.482309	-0.349289	0.893701	1.191184	0.378711	0.471541	0.156224	-0.364878	0.119451	-0.040081	0.227165	-0.486810	-0.235968	-0.010005	-0.108320	0.151904	0.494728	0.717694	-0.074465	-0.050398	0.072615	0.429613	0.278349	-0.336006	1.324970	0.011534	0.227018	-0.173420	-0.461883	-0.434820	0.938255	1.257895	0.455520	0.430265	0.111203	-0.175073	-0.047795	0.000601	0.056838	0.448320	-0.019832	0.059424	0.000557	0.007653	-0.045829	-1.229920	0.043622	-0.027789	0.037399	-0.052778	-0.084185	-0.153021	-0.012377	-0.062142	0.019416	0.010402	-0.020426	0.085531	-0.044554	-0.066711	-0.076810	0.041276	0.045021
5.060000	-0.510525	0.063609	-0.022176	0.290116	0.044005	-0.254956	0.039260	-0.123270	0.142822	0.526841	-0.496062	-0.033445	-0.100410	0.123393	0.383959	0.198649	-0.456640	1.322849	-0.032000	0.245908	-0.164023	-0.476336	-0.334260	0.903836	1.219684	0.400881	0.461256	0.142869	-0.369110	0.099838	-0.031068	0.210234	-0.489424	-0.177714	-0.009479	-0.124284	0.138692	0.566138	0.932426	-0.053370	-0.074313	0.082308	0.416953	0.292307	-0.291737	1.356366	0.027583	0.210952	-0.189958	-0.452552	-0.407561	0.923705	1.299389	0.452455	0.420432	0.092080	-0.141415	-0.036229	0.008892	0.079882	0.533428	-0.077242	0.048740	0.001014	0.004130	-0.039297	-1.428487	0.019925	-0.026097	0.041085	-0.032994	-0.093658	-0.164903	-0.033516	-0.059583	0.034956	0.025935	-0.023784	0.073301	-0.019869	-0.079705	-0.051574	0.040824	0.050789
5.080000	-0.466347	0.054326	-0.010237	0.280961	0.101604	-0.227370	0.025711	-0.135273	0.117387	0.611528	-0.449100	-0.027633	-0.116343	0.126293	0.385900	0.201777	-0.424907	1.338579	-0.016487	0.242086	-0.168735	-0.463862	-0.317753	0.908631	1.251579	0.415561	0.450188	0.128770	-0.374522	0.064136	-0.008815	0.212955	-0.393770	-0.126142	-0.017889	-0.154389	0.102372	0.635523	1.095891	-0.053019	-0.102675	0.090074	0.392166	0.307086	-0.278913	1.387509	0.022557	0.199069	-0.216309	-0.437402	-0.376312	0.905708	1.332209	0.444947	0.409213	0.078985	-0.091825	-0.009810	-0.001421	0.068006	0.495374	-0.101228	0.043600	0.019117	0.015015	-0.023995	-1.544991	0.025385	-0.013668	0.036218	-0.006267	-0.105308	-0.145994	-0.048930	-0.039043	0.043017	0.047574	-0.026460	0.058559	0.002922	-0.080630	-0.029385	0.040975	0.049785
5.100000	-0.418578	0.035159	-0.000333	0.269050	0.124859	-0.181372	0.005921	-0.155579	0.077249	0.700713	-0.376497	-0.020879	-0.137465	0.120397	0.380697	0.208479	-0.398341	1.357428	-0.006669	0.235602	-0.178201	-0.445109	-0.300555	0.907924	1.285431	0.423989	0.438916	0.114978	-0.370514	0.024586	0.011109	0.200731	-0.306468	-0.104955	-0.040947	-0.183675	0.061634	0.706507	1.128149	-0.066638	-0.124156	0.100858	0.368235	0.317178	-0.286948	1.405750	0.012621	0.190775	-0.243149	-0.419269	-0.343716	0.885430	1.370362	0.438481	0.404081	0.081305	-0.048064	0.010573	-0.011442	0.068318	0.431327	-0.076417	0.046867	0.028097	0.015614	-0.005794	-1.504646	0.045760	-0.013309	0.019539	0.012463	-0.108699	-0.111393	-0.048322	-0.019290	0.044827	0.064948	-0.025840	0.043161	0.022494	-0.084931	-0.014492	0.034834	0.033673
5.120000	-0.373535	0.006307	0.012037	0.259676	0.102932	-0.138903	-0.025065	-0.189324	0.032116	0.790866	-0.277299	-0.021867	-0.167018	0.113291	0.365875	0.219842	-0.378625	1.375160	-0.001199	0.227327	-0.192487	-0.421642	-0.284350	0.902535	1.320830	0.428952	0.428477	0.103274	-0.347957	-0.002392	0.025849	0.192776	-0.236115	-0.098772	-0.073901	-0.214123	0.022197	0.774060	1.077119	-0.085640	-0.135787	0.109690	0.350984	0.329393	-0.302103	1.414470	0.010307	0.184246	-0.268160	-0.400480	-0.324148	0.863886	1.403138	0.440085	0.406544	0.088912	-0.025578	0.008699	-0.013813	0.066900	0.339046	-0.040131	0.048835	0.024799	0.009919	0.016806	-1.354418	0.063773	-0.031231	0.003601	0.014891	-0.109551	-0.076522	-0.039310	-0.011505	0.043081	0.075673	-0.021162	0.039798	0.038649	-0.082308	-0.011133	0.021932	0.014362
5.140000	-0.329237	-0.018735	0.025531	0.246072	0.079401	-0.117708	-0.064538	-0.226290	-0.004984	0.870715	-0.126545	-0.032912	-0.189018	0.113277	0.345647	0.229699	-0.365919	1.386778	0.001834	0.218121	-0.210475	-0.397624	-0.275290	0.894018	1.354608	0.434289	0.419906	0.094727	-0.307559	-0.025296	0.053615	0.212670	-0.061251	-0.062251	-0.114936	-0.239861	-0.010840	0.819354	1.204336	-0.105784	-0.152224	0.114172	0.318083	0.332503	-0.322454	1.398812	0.007494	0.179588	-0.281616	-0.391564	-0.321995	0.844878	1.417438	0.455479	0.407711	0.092882	-0.021678	0.006561	-0.028084	0.033401	0.140652	-0.055457	0.050398	0.013571	0.005856	0.051361	-1.330881	0.072872	-0.036794	-0.000895	0.027564	-0.102804	-0.043465	-0.012034	-0.005661	0.038534	0.071142	-0.006060	0.046705	0.049141	-0.062829	-0.021191	0.012194	0.001844
5.160000	-0.287625	-0.033672	0.043455	0.235034	0.054877	-0.098030	-0.110003	-0.260620	-0.034854	0.941301	0.032554	-0.051347	-0.194430	0.118983	0.323086	0.234347	-0.359234	1.389727	0.002730	0.208804	-0.229735	-0.374318	-0.274804	0.883968	1.383057	0.442099	0.413101	0.089556	-0.265889	-0.039098	0.086601	0.236275	0.063133	-0.011157	-0.159810	-0.269538	-0.043628	0.852473	1.320083	-0.130881	-0.167078	0.116576	0.269716	0.324911	-0.338530	1.372630	0.000890	0.176705	-0.282236	-0.376379	-0.321866	0.835377	1.417618	0.471215	0.398061	0.099996	-0.021736	0.005427	-0.043147	-0.001240	-0.008256	-0.086873	0.049806	0.008917	0.008774	0.088829	-1.287529	0.079534	-0.027351	0.002407	0.053370	-0.090564	-0.020703	0.017097	0.001840	0.032100	0.052500	0.002061	0.047062	0.048591	-0.034561	-0.029116	0.015040	-0.010440
5.180000	-0.253013	-0.044549	0.065477	0.232241	0.031609	-0.082450	-0.154823	-0.296475	-0.060359	0.984124	0.246239	-0.076763	-0.192329	0.124491	0.300769	0.236759	-0.356468	1.383960	0.000930	0.199874	-0.247755	-0.354214	-0.278287	0.874686	1.402842	0.451997	0.406888	0.088257	-0.215772	-0.033837	0.111091	0.246284	0.158472	0.020117	-0.213012	-0.297303	-0.074045	0.899827	1.184612	-0.144428	-0.173764	0.108979	0.226012	0.312822	-0.349213	1.343293	-0.011217	0.170343	-0.282553	-0.350213	-0.326810	0.836782	1.414553	0.485690	0.381769	0.119115	-0.037241	-0.010712	-0.045614	-0.014043	-0.126862	-0.102567	0.058190	0.000828	0.013686	0.084297	-0.938373	0.067665	-0.018565	0.015512	0.074757	-0.076064	-0.007254	0.040668	0.012147	0.029530	0.034798	-0.004001	0.048523	0.037904	-0.011711	-0.033694	0.025119	-0.030858
5.200000	-0.226841	-0.054564	0.082911	0.236436	0.003200	-0.072379	-0.201617	-0.328895	-0.076882	1.008291	0.453230	-0.102992	-0.189104	0.125953	0.277882	0.239772	-0.357368	1.372104	-0.003261	0.191238	-0.262905	-0.339708	-0.281759	0.867364	1.411926	0.460513	0.400218	0.091415	-0.166227	-0.009919	0.114737	0.246415	0.263116	0.033628	-0.272583	-0.304275	-0.095231	0.992327	0.758113	-0.156701	-0.164250	0.094888	0.182200	0.312325	-0.371423	1.319885	-0.020256	0.158680	-0.279765	-0.318030	-0.364225	0.838901	1.407718	0.477867	0.370719	0.136720	-0.060614	-0.044645	-0.031826	-0.009979	-0.259915	-0.106007	0.070966	-0.024620	0.018349	0.015964	-0.304883	0.053709	-0.024855	0.031065	0.095682	-0.072552	0.014055	0.052220	0.016995	0.032558	0.016860	-0.021679	0.082466	0.028463	0.004208	-0.017354	0.029499	-0.045305
5.220000	-0.211175	-0.058884	0.096659	0.246157	-0.024287	-0.063746	-0.258500	-0.343602	-0.081638	1.039454	0.569684	-0.124469	-0.182170	0.120079	0.250313	0.244834	-0.362008	1.358893	-0.007935	0.182576	-0.273823	-0.329517	-0.285245	0.862143	1.410978	0.464060	0.392959	0.098583	-0.135451	0.012379	0.107278	0.242683	0.220519	0.054421	-0.332595	-0.303400	-0.101329	1.080347	0.471138	-0.157611	-0.151659	0.083284	0.134189	0.329636	-0.389025	1.312793	-0.021467	0.148270	-0.267280	-0.282245	-0.405721	0.844510	1.404508	0.462880	0.365735	0.147898	-0.075724	-0.071263	-0.010618	0.003473	-0.244806	-0.118168	0.074095	-0.040202	0.019690	-0.040893	0.098546	0.033142	-0.030511	0.036795	0.116125	-0.084801	0.027017	0.046100	0.013533	0.034306	-0.006542	-0.047272	0.120476	0.017633	0.006470	0.001180	0.027224	-0.049316
5.240000	-0.199915	-0.055382	0.103835	0.256112	-0.049690	-0.054541	-0.323544	-0.336505	-0.079380	1.086278	0.587964	-0.140205	-0.169246	0.107540	0.215973	0.253098	-0.371975	1.348180	-0.012449	0.173906	-0.279169	-0.317497	-0.289618	0.858998	1.402602	0.464669	0.385343	0.108293	-0.114971	0.041597	0.087419	0.224139	0.090852	0.081439	-0.388646	-0.299593	-0.095613	1.148775	0.371915	-0.165424	-0.139068	0.075755	0.094464	0.353138	-0.434022	1.313615	-0.027498	0.142514	-0.247991	-0.248691	-0.431018	0.849888	1.384752	0.465434	0.358066	0.150349	-0.084945	-0.096979	0.016417	0.031973	-0.140541	-0.135980	0.065102	-0.036912	0.016233	-0.062497	0.216049	0.025219	-0.030178	0.031785	0.121508	-0.100040	0.062047	0.034565	0.015050	0.031392	-0.031179	-0.068807	0.141400	0.009109	0.017850	-0.000764	0.027277	-0.042057
5.260000	-0.184047	-0.044656	0.102452	0.259422	-0.071458	-0.048031	-0.385072	-0.312698	-0.081553	1.137314	0.548351	-0.153788	-0.150663	0.089909	0.176424	0.265412	-0.389515	1.339825	-0.018841	0.165676	-0.278237	-0.298150	-0.295095	0.856422	1.388476	0.466331	0.377291	0.118519	-0.095670	0.077701	0.061762	0.210283	-0.044407	0.105050	-0.440945	-0.299574	-0.093796	1.189243	0.303538	-0.188713	-0.125680	0.064931	0.046492	0.381949	-0.489218	1.303797	-0.046667	0.141947	-0.228152	-0.212864	-0.434662	0.841907	1.358294	0.476167	0.345815	0.145581	-0.088376	-0.122357	0.040690	0.049139	-0.027051	-0.153082	0.055873	-0.013123	0.012242	-0.051929	0.244813	0.034925	-0.024983	0.024979	0.129932	-0.116537	0.099703	0.036028	0.027826	0.023730	-0.050085	-0.085286	0.139567	0.014515	0.030183	-0.009836	0.031476	-0.027062
5.280000	-0.162244	-0.028377	0.092074	0.256818	-0.090327	-0.043092	-0.436191	-0.283052	-0.098861	1.180557	0.484370	-0.168189	-0.127815	0.067688	0.131823	0.280974	-0.414859	1.333280	-0.028698	0.158524	-0.271490	-0.270652	-0.301191	0.850889	1.372206	0.467373	0.368340	0.127621	-0.078994	0.103831	0.038567	0.212121	-0.120009	0.123080	-0.499917	-0.297863	-0.106825	1.195377	0.244054	-0.205804	-0.107893	0.045881	-0.033881	0.399122	-0.550000	1.300277	-0.068517	0.144372	-0.213955	-0.178086	-0.423396	0.811952	1.344088	0.463425	0.327758	0.143302	-0.083250	-0.132208	0.053507	0.044696	0.029682	-0.166172	0.063726	0.014811	0.007964	-0.014820	0.240316	0.037615	-0.019921	0.021807	0.165704	-0.118147	0.135140	0.033003	0.039819	0.014152	-0.057535	-0.092566	0.122205	0.038936	0.028118	0.003948	0.040581	-0.015681
5.300000	-0.138328	-0.009666	0.075925	0.251187	-0.107278	-0.038796	-0.479916	-0.256734	-0.129860	1.209949	0.416057	-0.181531	-0.104354	0.042796	0.080360	0.298385	-0.445508	1.328308	-0.040345	0.153153	-0.260660	-0.237852	-0.306741	0.838735	1.357328	0.463044	0.358178	0.135253	-0.072513	0.111560	0.021967	0.207097	-0.148502	0.132497	-0.552098	-0.290494	-0.126374	1.193031	0.189928	-0.206465	-0.086245	0.023583	-0.118273	0.409613	-0.594069	1.293090	-0.078755	0.153537	-0.209176	-0.142105	-0.406495	0.763772	1.332440	0.434924	0.314907	0.150539	-0.065815	-0.121226	0.053958	0.044089	0.041224	-0.171293	0.072182	0.033759	-0.003486	0.016919	0.226130	0.024933	-0.018109	0.019213	0.198633	-0.111228	0.148561	0.035218	0.038410	-0.000384	-0.051484	-0.095747	0.099755	0.074963	0.024888	0.028119	0.043271	-0.015286
5.320000	-0.115576	0.006835	0.058783	0.243491	-0.122391	-0.034531	-0.522886	-0.237389	-0.163311	1.225370	0.350592	-0.190243	-0.085899	0.018952	0.020618	0.317354	-0.477379	1.323097	-0.051024	0.150454	-0.248145	-0.202161	-0.310079	0.819016	1.344661	0.454330	0.347300	0.142339	-0.063904	0.111962	0.008913	0.207186	-0.099765	0.137268	-0.596421	-0.277272	-0.149281	1.196077	0.132134	-0.197389	-0.068752	0.005840	-0.213122	0.425429	-0.620327	1.280364	-0.081812	0.169887	-0.209695	-0.102314	-0.377610	0.716082	1.320849	0.424035	0.308430	0.167534	-0.051672	-0.105127	0.049870	0.036305	-0.022626	-0.171799	0.073534	0.039882	-0.014030	0.029293	0.218458	0.007146	-0.017147	0.013113	0.233740	-0.108076	0.142948	0.042733	0.030788	-0.019433	-0.038451	-0.099848	0.067531	0.102935	0.023812	0.030295	0.038870	-0.025195
5.340000	-0.095898	0.018607	0.041987	0.234992	-0.135951	-0.031218	-0.567788	-0.224370	-0.191494	1.227443	0.288334	-0.192179	-0.075203	-0.002838	-0.046611	0.337465	-0.506805	1.315174	-0.059915	0.151177	-0.236095	-0.165486	-0.309541	0.794982	1.335617	0.446705	0.336385	0.149916	-0.047326	0.104347	-0.004976	0.210366	0.004496	0.127808	-0.640134	-0.255726	-0.178859	1.191782	0.076263	-0.178992	-0.054720	-0.011327	-0.278642	0.442227	-0.630613	1.262485	-0.085739	0.188172	-0.212532	-0.071333	-0.357056	0.687128	1.324408	0.431213	0.300758	0.180120	-0.048572	-0.085740	0.046964	0.024626	-0.140447	-0.159026	0.072346	0.031356	-0.012635	0.035661	0.212071	-0.013186	-0.020483	0.008489	0.232031	-0.104762	0.123808	0.052689	0.025824	-0.036995	-0.023563	-0.094153	0.047514	0.107854	0.011210	0.015492	0.035627	-0.030205
5.360000	-0.079485	0.026801	0.023616	0.226544	-0.148327	-0.030968	-0.611381	-0.214493	-0.214245	1.212656	0.230001	-0.187880	-0.070094	-0.025501	-0.116952	0.357076	-0.533108	1.302726	-0.067365	0.155576	-0.225781	-0.130365	-0.304808	0.770838	1.332956	0.442149	0.325855	0.158367	-0.033448	0.091546	-0.023240	0.212923	0.111997	0.106902	-0.677209	-0.228354	-0.211152	1.165564	0.036849	-0.166085	-0.044101	-0.028886	-0.324527	0.451176	-0.649776	1.243007	-0.089003	0.207282	-0.211611	-0.057579	-0.345018	0.669655	1.340169	0.433269	0.295093	0.193685	-0.046037	-0.064745	0.046857	0.013621	-0.260324	-0.137870	0.065828	0.013861	-0.003092	0.047092	0.193152	-0.021794	-0.025992	0.003385	0.207576	-0.094100	0.116668	0.059719	0.021638	-0.051707	-0.014169	-0.072786	0.040210	0.101183	-0.007213	0.008880	0.030762	-0.035318
5.380000	-0.065664	0.033480	0.002261	0.218998	-0.160691	-0.031521	-0.647947	-0.204867	-0.234005	1.175429	0.177122	-0.180193	-0.067352	-0.050433	-0.186842	0.374679	-0.559837	1.284958	-0.073337	0.163498	-0.217254	-0.097789	-0.296862	0.748147	1.337926	0.436989	0.316241	0.167946	-0.023760	0.087708	-0.046294	0.211951	0.146268	0.095190	-0.699795	-0.212133	-0.235502	1.117449	0.004135	-0.157737	-0.040318	-0.046248	-0.379261	0.459932	-0.693667	1.210516	-0.089263	0.225133	-0.203502	-0.045807	-0.333733	0.652511	1.360211	0.414037	0.293917	0.208169	-0.041905	-0.054227	0.048555	0.007047	-0.306958	-0.126711	0.051848	0.007265	0.001497	0.057980	0.172987	-0.022456	-0.027034	-0.004185	0.192419	-0.085253	0.133830	0.074442	0.015926	-0.061634	-0.013752	-0.051982	0.036871	0.095636	-0.022286	0.022952	0.022324	-0.040223
5.400000	-0.052748	0.038417	-0.020261	0.212344	-0.173763	-0.030401	-0.673560	-0.194710	-0.249925	1.112223	0.131940	-0.171256	-0.066877	-0.075323	-0.254264	0.389990	-0.589778	1.261786	-0.076885	0.174279	-0.209805	-0.067528	-0.286937	0.727562	1.348674	0.426847	0.308166	0.178494	-0.016792	0.083579	-0.061130	0.210486	0.130138	0.095463	-0.712004	-0.203370	-0.249068	1.039874	-0.002515	-0.148865	-0.043530	-0.064570	-0.421966	0.469504	-0.742397	1.181713	-0.081661	0.236930	-0.193285	-0.037266	-0.324776	0.642690	1.373453	0.382385	0.295153	0.216862	-0.035955	-0.045162	0.040869	0.001858	-0.303901	-0.125864	0.038444	0.008660	-0.000856	0.072349	0.134455	-0.022391	-0.023347	-0.010753	0.167702	-0.079515	0.152619	0.080073	0.004776	-0.062651	-0.016520	-0.030262	0.037839	0.084872	-0.024779	0.044462	0.013012	-0.038368
5.420000	-0.038111	0.040006	-0.039804	0.205396	-0.187788	-0.028540	-0.685799	-0.183819	-0.259123	1.020346	0.099483	-0.161625	-0.070137	-0.097557	-0.315780	0.403405	-0.621074	1.235260	-0.077231	0.186538	-0.202644	-0.040225	-0.276601	0.710426	1.360505	0.411362	0.302184	0.189421	-0.004366	0.082449	-0.066382	0.205223	0.105486	0.093478	-0.712415	-0.197636	-0.255654	0.933771	0.024171	-0.136837	-0.048461	-0.083571	-0.444631	0.482167	-0.770913	1.161420	-0.071267	0.238398	-0.181104	-0.033054	-0.320441	0.642317	1.372140	0.355059	0.300045	0.224807	-0.033745	-0.042443	0.026578	0.000173	-0.293274	-0.122018	0.026616	0.013817	-0.003470	0.086575	0.075313	-0.024787	-0.021676	-0.013986	0.128851	-0.078761	0.149839	0.073840	-0.005964	-0.051860	-0.021540	-0.007171	0.043840	0.068109	-0.011635	0.056302	0.002140	-0.035387
5.440000	-0.019327	0.037276	-0.054327	0.196923	-0.202727	-0.027620	-0.682051	-0.173036	-0.262323	0.898559	0.084819	-0.150981	-0.078151	-0.116518	-0.368451	0.415996	-0.650866	1.208107	-0.075808	0.198561	-0.194750	-0.016117	-0.266802	0.696699	1.369276	0.394057	0.298814	0.200607	0.011543	0.084462	-0.075195	0.195662	0.076337	0.078297	-0.696568	-0.188035	-0.259589	0.809834	0.081932	-0.122106	-0.061525	-0.099148	-0.473157	0.507162	-0.787100	1.140901	-0.070250	0.234213	-0.160740	-0.025768	-0.305936	0.639182	1.366178	0.342390	0.309328	0.240627	-0.030871	-0.047186	0.020868	0.001261	-0.279064	-0.105917	0.014517	0.014999	-0.002733	0.088726	0.002887	-0.028875	-0.016626	-0.017370	0.104707	-0.091166	0.136234	0.067206	-0.005558	-0.035652	-0.034010	0.009651	0.039134	0.057517	0.003097	0.051667	-0.010514	-0.040020
5.460000	0.002776	0.030205	-0.065514	0.188428	-0.219319	-0.028060	-0.663544	-0.163882	-0.262156	0.752875	0.085827	-0.139200	-0.091806	-0.132649	-0.413664	0.429180	-0.679168	1.181781	-0.075148	0.209020	-0.184864	0.005780	-0.256708	0.684134	1.374002	0.378589	0.298320	0.212713	0.022691	0.086757	-0.088397	0.181608	0.063855	0.049688	-0.674233	-0.169586	-0.263293	0.682978	0.103758	-0.108342	-0.074542	-0.113931	-0.525858	0.532392	-0.808899	1.114025	-0.076940	0.229156	-0.136445	-0.012843	-0.283690	0.624410	1.362297	0.337907	0.318641	0.263102	-0.019915	-0.056552	0.022883	0.006820	-0.283175	-0.077747	0.010690	0.005705	0.001137	0.069896	-0.017930	-0.030857	-0.017264	-0.018718	0.112194	-0.103212	0.129731	0.067755	0.001793	-0.020136	-0.048419	0.018623	0.026983	0.059725	0.011705	0.040682	-0.020320	-0.050388
